Data e hora,Dia da Semana,Administracao (A),Aulas (B),Biblioteca (C),CICA (D),Quimica (E),Minas e Metalurgia (F),Civil (G),Civil Norte (H),Electrotecnia (I),Electrotecnia Norte (J),Mecanica (L),Mecanica Norte (M),Cafetaria (O),Auditorio,Bombas de Rega,Bombas,Outros PT1,Outros PT3,Total Outros,Carregador Veiculos Eletricos I,Carregador Veiculos Eletricos II
19/02/2024 02:00:00,Seg,6,49,6,121,65,19,8,20,34,12,6,18,0,12,0,15,46,21,67,25,0
19/02/2024 03:00:00,Seg,7,29,18,119,76,10,8,30,31,3,19,9,0,2,0,14,21,21,42,0,0
19/02/2024 04:00:00,Seg,7,10,8,120,65,19,23,30,31,2,9,8,0,2,0,15,6,21,27,0,0
19/02/2024 05:00:00,Seg,8,28,6,118,66,10,8,29,21,3,19,8,0,2,0,15,21,22,43,0,0
19/02/2024 06:00:00,Seg,18,9,20,119,65,19,8,19,34,2,6,18,10,2,0,14,6,20,26,0,0
19/02/2024 07:00:00,Seg,14,43,18,119,73,10,23,30,37,3,9,8,0,4,15,15,35,21,56,0,0
19/02/2024 08:00:00,Seg,15,76,60,120,74,23,12,35,37,12,22,13,40,5,0,14,19,17,36,0,0
19/02/2024 09:00:00,Seg,19,38,54,121,85,12,14,33,37,0,22,26,0,33,0,15,18,15,33,0,6
19/02/2024 10:00:00,Seg,19,77,72,124,107,25,33,33,46,0,15,34,40,38,0,15,3,15,18,0,8
19/02/2024 11:00:00,Seg,20,40,60,127,98,34,20,39,65,0,25,32,10,24,0,14,17,14,31,0,0
19/02/2024 12:00:00,Seg,21,73,70,126,103,39,35,24,62,10,31,32,40,18,0,15,18,15,33,0,0
19/02/2024 13:00:00,Seg,22,65,70,125,107,37,16,22,52,0,15,35,0,19,0,15,4,15,19,0,0
19/02/2024 14:00:00,Seg,21,40,58,127,96,37,33,32,62,0,28,37,50,18,0,14,19,14,33,0,0
19/02/2024 15:00:00,Seg,21,57,68,127,108,34,20,26,55,0,28,40,0,28,0,15,2,15,17,0,0
19/02/2024 16:00:00,Seg,22,83,60,127,106,40,35,28,68,10,28,45,40,19,0,6,19,6,25,0,0
19/02/2024 17:00:00,Seg,31,49,72,127,106,37,20,33,65,1,28,37,10,19,0,2,3,2,5,0,0
19/02/2024 18:00:00,Seg,16,53,72,127,95,26,33,49,55,3,15,37,0,19,0,2,18,2,20,0,0
19/02/2024 19:00:00,Seg,16,62,52,123,77,38,14,39,59,5,25,20,0,29,0,3,21,8,29,0,0
19/02/2024 20:00:00,Seg,9,53,46,122,81,31,31,37,43,4,12,27,50,19,0,2,32,9,41,25,0
19/02/2024 21:00:00,Seg,8,19,14,147,66,16,12,33,37,13,19,15,0,5,0,2,20,8,28,0,0
19/02/2024 22:00:00,Seg,6,34,10,123,68,26,8,31,34,2,9,25,0,5,0,3,57,9,66,50,0
19/02/2024 23:00:00,Seg,7,23,20,122,76,16,25,21,37,3,19,15,0,5,0,2,20,9,29,0,0
20/02/2024 00:00:00,Ter,8,23,10,121,62,26,10,31,24,3,9,15,10,15,0,3,6,9,15,0,0
20/02/2024 01:00:00,Ter,6,19,10,123,66,15,10,30,34,3,9,24,0,4,0,2,21,9,30,0,0
20/02/2024 02:00:00,Ter,6,31,20,122,65,26,23,31,31,3,16,13,0,5,0,2,21,8,29,0,16
20/02/2024 03:00:00,Ter,16,41,8,121,73,16,10,21,34,12,9,13,0,4,0,3,6,10,16,0,0
20/02/2024 04:00:00,Ter,6,9,10,121,66,16,8,31,24,3,19,13,40,4,0,2,45,8,53,25,0
20/02/2024 05:00:00,Ter,7,49,20,121,65,25,25,30,34,3,9,23,0,4,0,2,7,9,16,0,0
20/02/2024 06:00:00,Ter,6,10,12,121,63,16,8,20,34,3,9,13,10,4,0,3,20,9,29,0,0
20/02/2024 07:00:00,Ter,10,43,16,121,72,26,10,32,37,3,16,14,0,5,0,2,32,9,41,25,0
20/02/2024 08:00:00,Ter,12,46,62,121,71,20,27,36,40,2,12,25,0,5,0,3,18,5,23,0,0
20/02/2024 09:00:00,Ter,14,38,56,121,89,33,16,36,43,10,22,28,40,34,0,2,17,2,19,0,0
20/02/2024 10:00:00,Ter,18,73,68,125,116,31,35,44,56,0,15,27,10,22,0,2,4,2,6,0,3
20/02/2024 11:00:00,Ter,18,76,68,125,106,34,24,35,55,0,25,29,40,20,0,3,19,3,22,0,3
20/02/2024 12:00:00,Ter,19,57,56,124,122,37,37,44,71,0,28,27,0,19,0,2,4,2,6,0,3
20/02/2024 13:00:00,Ter,29,63,64,126,106,24,22,27,62,0,28,30,50,29,0,3,19,3,22,0,1
20/02/2024 14:00:00,Ter,18,60,52,123,97,34,22,23,52,10,15,24,0,19,0,2,5,2,7,0,0
20/02/2024 15:00:00,Ter,19,59,64,128,112,35,37,39,68,0,25,31,40,18,0,2,20,2,22,0,0
20/02/2024 16:00:00,Ter,18,49,64,125,103,50,22,31,68,0,28,31,10,19,0,3,5,3,8,0,0
20/02/2024 17:00:00,Ter,17,80,54,127,110,29,37,35,58,0,18,44,40,19,0,2,19,2,21,0,0
20/02/2024 18:00:00,Ter,16,51,64,124,88,35,22,40,62,3,25,36,0,28,0,2,18,2,20,0,0
20/02/2024 19:00:00,Ter,16,69,56,125,87,26,31,50,49,14,22,33,10,19,0,3,7,8,15,0,0
20/02/2024 20:00:00,Ter,8,49,34,148,72,13,12,27,40,3,12,17,0,19,0,2,46,9,55,25,4
20/02/2024 21:00:00,Ter,6,34,14,122,81,20,27,34,34,3,22,26,0,5,0,3,31,9,40,25,0
20/02/2024 22:00:00,Ter,6,45,18,123,69,11,10,34,34,3,6,14,50,5,0,2,46,8,54,25,0
20/02/2024 23:00:00,Ter,6,12,8,121,71,20,10,33,24,2,9,25,0,14,0,2,6,9,15,0,0
21/02/2024 00:00:00,Qua,15,31,8,122,69,11,25,23,34,3,19,13,0,5,0,3,20,9,29,0,0
21/02/2024 01:00:00,Qua,6,29,18,119,78,21,10,33,37,13,9,11,0,5,0,2,32,9,41,25,0
21/02/2024 02:00:00,Qua,5,10,8,121,66,10,8,33,34,2,19,21,0,4,0,2,20,8,28,0,0
21/02/2024 03:00:00,Qua,5,28,10,121,65,20,25,23,21,3,9,11,0,4,0,3,7,10,17,0,0
21/02/2024 04:00:00,Qua,4,21,16,120,66,11,10,33,34,3,9,11,10,4,0,2,45,8,53,25,0
21/02/2024 05:00:00,Qua,6,26,10,119,75,21,8,33,34,3,19,11,0,4,0,3,22,10,32,0,0
21/02/2024 06:00:00,Qua,5,31,10,120,63,10,10,32,34,2,9,21,0,5,0,2,5,8,13,0,0
21/02/2024 07:00:00,Qua,9,31,22,121,62,21,25,23,27,3,19,12,40,4,0,2,22,9,31,0,0
21/02/2024 08:00:00,Qua,11,81,52,120,79,14,12,40,40,13,12,27,0,5,0,3,18,6,24,0,0
21/02/2024 09:00:00,Qua,15,65,68,122,76,33,29,51,53,2,22,24,10,35,0,2,18,2,20,0,0
21/02/2024 10:00:00,Qua,29,62,60,123,97,39,18,39,55,1,18,47,40,23,0,2,5,2,7,0,0
21/02/2024 11:00:00,Qua,19,88,72,122,119,42,37,56,71,1,28,51,0,22,0,3,21,3,24,0,0
21/02/2024 12:00:00,Qua,19,84,70,124,112,55,24,54,77,2,31,56,10,30,0,2,6,2,8,0,0
21/02/2024 13:00:00,Qua,21,65,62,124,113,43,37,45,55,11,28,40,40,19,0,3,20,3,23,0,0
21/02/2024 14:00:00,Qua,21,62,70,123,94,33,22,50,65,0,18,41,50,19,0,2,7,2,9,0,0
21/02/2024 15:00:00,Qua,20,69,58,125,110,30,37,46,55,1,31,49,0,22,0,2,21,2,23,0,0
21/02/2024 16:00:00,Qua,31,68,72,125,100,31,26,60,71,0,28,50,40,20,0,3,6,3,9,0,0
21/02/2024 17:00:00,Qua,20,76,70,123,110,32,39,53,68,3,28,49,10,32,0,2,21,2,23,0,0
21/02/2024 18:00:00,Qua,17,92,60,123,94,21,24,54,58,14,18,47,0,21,15,2,19,2,21,0,0
21/02/2024 19:00:00,Qua,17,54,60,121,87,27,33,44,59,5,28,42,40,21,0,3,21,9,30,0,0
21/02/2024 20:00:00,Qua,9,45,30,147,75,21,12,36,40,3,22,24,10,21,0,2,21,9,30,0,0
21/02/2024 21:00:00,Qua,7,28,22,122,81,8,12,29,40,3,9,32,0,16,0,3,6,9,15,0,0
21/02/2024 22:00:00,Qua,7,31,10,120,69,20,25,18,27,3,19,21,0,5,0,2,46,9,55,25,0
21/02/2024 23:00:00,Qua,6,48,6,121,68,12,10,28,37,3,9,20,0,5,0,2,31,8,39,25,6
22/02/2024 00:00:00,Qui,6,27,16,120,72,21,10,29,37,13,9,28,10,5,0,3,21,10,31,0,49
22/02/2024 01:00:00,Qui,6,25,8,121,81,12,25,29,37,3,19,18,0,5,0,2,56,8,64,50,7
22/02/2024 02:00:00,Qui,16,61,8,120,69,22,10,18,37,2,9,17,40,5,0,2,71,9,80,50,0
22/02/2024 03:00:00,Qui,6,12,16,120,68,12,8,29,37,3,19,26,0,5,0,3,6,9,15,0,0
22/02/2024 04:00:00,Qui,5,22,8,120,69,22,25,29,27,3,6,16,0,4,0,2,20,9,29,0,2
22/02/2024 05:00:00,Qui,6,33,6,119,75,12,10,28,34,3,9,14,0,15,0,2,7,8,15,0,0
22/02/2024 06:00:00,Qui,6,19,20,120,69,22,10,19,37,13,19,24,10,5,0,3,45,10,55,25,0
22/02/2024 07:00:00,Qui,11,46,20,120,65,12,25,28,46,3,9,16,0,5,0,2,47,8,55,25,0
22/02/2024 08:00:00,Qui,13,58,52,121,84,26,12,36,40,3,19,22,0,6,0,3,5,8,13,0,0
22/02/2024 09:00:00,Qui,15,104,68,122,80,20,18,51,46,2,15,47,40,25,0,2,32,2,34,0,0
22/02/2024 10:00:00,Qui,19,90,74,122,107,35,35,48,65,3,28,54,10,24,0,2,5,2,7,0,0
22/02/2024 11:00:00,Qui,30,114,64,122,106,37,24,61,61,4,31,51,40,33,0,3,22,3,25,0,0
22/02/2024 12:00:00,Qui,21,107,76,123,122,41,41,49,77,13,34,51,10,22,0,2,8,2,10,0,0
22/02/2024 13:00:00,Qui,22,73,64,120,106,32,24,55,61,1,21,52,40,25,0,2,22,2,24,0,0
22/02/2024 14:00:00,Qui,22,81,74,121,106,37,39,40,71,0,31,52,0,34,0,3,8,3,11,0,0
22/02/2024 15:00:00,Qui,21,94,72,123,116,36,22,52,77,4,31,44,50,24,0,2,49,2,51,25,7
22/02/2024 16:00:00,Qui,20,107,64,123,103,36,41,57,67,2,31,44,0,23,0,2,6,2,8,0,1
22/02/2024 17:00:00,Qui,21,79,74,123,113,38,22,50,71,12,21,46,50,25,0,3,21,3,24,0,0
22/02/2024 18:00:00,Qui,18,91,70,122,94,34,35,55,58,5,28,56,0,35,0,2,4,2,6,0,0
22/02/2024 19:00:00,Qui,25,75,52,119,93,20,16,44,62,10,25,37,0,26,0,2,22,6,28,0,7
22/02/2024 20:00:00,Qui,8,59,46,146,77,27,29,38,40,5,12,19,10,25,0,3,22,10,32,0,0
22/02/2024 21:00:00,Qui,6,29,16,118,79,14,10,33,37,13,19,23,40,5,0,2,6,8,14,0,0
22/02/2024 22:00:00,Qui,6,25,10,120,71,23,10,34,37,3,12,10,0,6,0,3,21,10,31,0,20
22/02/2024 23:00:00,Qui,7,34,20,119,72,12,25,33,24,3,9,9,10,5,0,2,6,8,14,0,2
23/02/2024 00:00:00,Sex,5,24,8,117,68,23,8,22,34,3,19,21,0,16,0,2,71,9,80,50,0
23/02/2024 01:00:00,Sex,6,34,10,119,81,12,10,33,34,4,9,9,0,5,0,3,7,9,16,0,0
23/02/2024 02:00:00,Sex,5,31,20,118,69,23,25,33,34,3,16,9,0,5,0,2,20,9,29,0,0
23/02/2024 03:00:00,Sex,6,40,10,118,71,13,8,34,31,13,9,18,0,5,0,2,32,8,40,25,0
23/02/2024 04:00:00,Sex,5,11,10,117,79,22,10,23,24,3,9,9,10,4,0,3,19,10,29,0,0
23/02/2024 05:00:00,Sex,6,38,18,118,69,12,25,32,31,3,19,9,0,5,0,2,20,8,28,0,0
23/02/2024 06:00:00,Sex,16,21,12,117,68,22,8,33,31,3,9,9,0,4,0,2,20,9,29,0,0
23/02/2024 07:00:00,Sex,10,24,22,117,66,12,10,32,40,3,19,18,40,5,0,3,29,9,38,25,0
23/02/2024 08:00:00,Sex,11,96,66,119,84,26,27,40,37,3,9,16,0,5,0,2,44,6,50,25,0
23/02/2024 09:00:00,Sex,14,83,58,118,88,16,16,43,43,11,28,39,10,43,0,2,3,2,5,0,3
23/02/2024 10:00:00,Sex,19,77,70,121,110,30,22,39,52,0,18,58,40,30,0,3,19,3,22,0,11
23/02/2024 11:00:00,Sex,19,86,74,121,109,29,35,44,68,0,31,43,0,28,15,2,21,2,23,0,12
23/02/2024 12:00:00,Sex,20,103,60,122,119,30,20,35,61,0,31,34,50,27,0,3,22,3,25,0,11
23/02/2024 13:00:00,Sex,19,76,70,120,112,30,37,46,68,2,21,20,0,28,15,2,20,2,22,0,0
23/02/2024 14:00:00,Sex,25,69,62,122,106,20,20,37,55,10,28,34,40,38,15,2,38,2,40,0,0
23/02/2024 15:00:00,Sex,23,106,66,123,116,44,37,45,58,0,31,28,10,28,0,3,22,3,25,0,0
23/02/2024 16:00:00,Sex,34,70,68,121,113,25,22,42,68,1,31,33,40,25,15,2,21,2,23,0,0
23/02/2024 17:00:00,Sex,24,82,56,122,113,31,37,56,58,3,21,42,0,38,0,2,20,2,22,0,0
23/02/2024 18:00:00,Sex,21,103,66,120,91,28,20,42,65,2,28,31,10,23,15,3,43,3,46,25,0
23/02/2024 19:00:00,Sex,17,53,48,120,87,26,31,41,46,4,25,18,0,6,0,2,45,7,52,25,0
23/02/2024 20:00:00,Sex,9,40,46,143,72,14,12,34,40,14,15,26,50,6,0,2,29,8,37,25,39
23/02/2024 21:00:00,Sex,7,24,12,118,71,22,12,30,37,3,19,14,0,6,0,3,70,10,80,50,6
23/02/2024 22:00:00,Sex,6,34,8,118,76,11,27,30,34,3,9,15,0,15,0,2,4,8,12,0,0
23/02/2024 23:00:00,Sex,7,21,18,118,68,20,10,30,34,3,9,24,0,5,0,2,22,9,31,0,0
24/02/2024 00:00:00,Sab,6,20,8,115,66,11,10,19,21,3,19,11,0,5,0,3,19,9,28,0,41
24/02/2024 01:00:00,Sab,7,30,8,119,68,22,12,30,34,3,9,11,10,5,0,2,45,9,54,25,11
24/02/2024 02:00:00,Sab,16,31,18,117,76,11,25,29,31,4,19,8,0,5,0,2,29,8,37,25,0
24/02/2024 03:00:00,Sab,6,21,8,116,68,21,10,30,34,13,9,9,0,4,0,3,21,10,31,0,0
24/02/2024 04:00:00,Sab,7,37,8,116,66,11,12,19,21,3,9,18,0,5,0,2,29,8,37,25,0
24/02/2024 05:00:00,Sab,6,10,18,117,68,21,25,30,34,3,19,8,0,5,0,2,20,9,29,0,0
24/02/2024 06:00:00,Sab,6,21,10,117,79,11,10,30,31,3,9,8,40,4,15,3,19,9,28,0,0
24/02/2024 07:00:00,Sab,7,28,10,117,65,21,8,19,24,3,9,8,10,5,0,2,21,9,30,0,0
24/02/2024 08:00:00,Sab,5,27,18,116,69,11,10,30,31,2,19,19,0,14,0,3,17,5,22,0,21
24/02/2024 09:00:00,Sab,5,20,6,116,65,12,25,25,31,1,9,7,0,6,0,2,2,2,4,0,15
24/02/2024 10:00:00,Sab,6,28,18,117,79,22,10,22,31,0,19,5,0,5,0,2,16,2,18,0,0
24/02/2024 11:00:00,Sab,5,19,6,117,68,11,8,11,31,10,9,5,0,5,0,3,2,3,5,0,0
24/02/2024 12:00:00,Sab,5,30,8,119,69,21,12,21,31,0,9,15,0,5,0,2,41,2,43,25,8
24/02/2024 13:00:00,Sab,15,19,16,118,68,12,23,16,31,0,19,1,10,34,0,2,27,2,29,25,10
24/02/2024 14:00:00,Sab,6,17,8,119,82,22,10,18,21,0,9,2,0,29,0,3,16,3,19,0,0
24/02/2024 15:00:00,Sab,5,21,6,119,65,12,12,12,34,0,9,10,0,39,0,2,2,2,4,0,0
24/02/2024 16:00:00,Sab,6,29,18,119,69,22,12,26,34,0,22,19,0,30,0,2,16,2,18,0,0
24/02/2024 17:00:00,Sab,5,21,6,117,68,11,23,27,34,0,9,9,40,24,0,3,42,3,45,25,0
24/02/2024 18:00:00,Sab,6,35,8,118,76,12,12,20,34,3,9,12,0,25,0,2,41,2,43,25,17
24/02/2024 19:00:00,Sab,6,49,18,118,68,21,12,31,34,13,19,26,10,3,0,2,5,7,12,0,6
24/02/2024 20:00:00,Sab,7,29,8,117,76,13,10,30,24,3,9,15,0,13,0,3,19,10,29,0,20
24/02/2024 21:00:00,Sab,7,27,8,118,65,21,25,30,31,3,19,14,0,3,0,2,6,8,14,0,11
24/02/2024 22:00:00,Sab,7,49,18,119,66,11,10,20,34,3,9,19,10,3,0,12,19,19,38,0,0
24/02/2024 23:00:00,Sab,18,18,8,117,75,21,10,29,34,3,9,9,0,2,0,3,5,9,14,0,0
25/02/2024 00:00:00,Dom,7,39,10,120,66,12,25,30,21,3,19,8,0,13,0,2,44,9,53,25,0
25/02/2024 01:00:00,Dom,8,19,18,118,65,21,10,31,34,3,9,8,0,3,0,3,21,9,30,0,0
25/02/2024 02:00:00,Dom,8,59,8,121,76,12,10,20,34,3,9,17,10,2,0,2,29,9,38,25,0
25/02/2024 03:00:00,Dom,7,38,8,119,65,23,10,30,34,14,19,9,0,2,0,2,20,8,28,0,0
25/02/2024 04:00:00,Dom,8,18,18,120,76,11,23,30,21,3,9,8,0,3,0,3,29,10,39,25,0
25/02/2024 05:00:00,Dom,7,37,8,119,65,23,10,30,34,3,19,8,40,12,0,2,20,8,28,0,0
25/02/2024 06:00:00,Dom,8,36,8,121,63,12,10,19,34,3,6,8,10,2,0,2,30,9,39,25,0
25/02/2024 07:00:00,Dom,8,26,18,119,75,22,10,31,31,3,9,19,0,2,0,3,20,9,29,0,0
25/02/2024 08:00:00,Dom,17,27,8,119,66,12,25,30,21,3,19,9,0,2,0,2,3,5,8,0,0
25/02/2024 09:00:00,Dom,6,34,8,119,65,12,8,28,31,2,9,8,0,3,0,2,17,2,19,0,29
25/02/2024 10:00:00,Dom,4,32,16,118,76,22,10,18,31,0,9,10,10,3,0,3,26,3,29,25,15
25/02/2024 11:00:00,Dom,5,24,6,119,68,12,10,28,34,11,19,19,0,13,0,2,17,2,19,0,0
25/02/2024 12:00:00,Dom,5,31,18,123,66,23,25,28,31,1,9,9,0,3,0,2,1,2,3,0,0
25/02/2024 13:00:00,Dom,4,23,6,120,75,13,10,20,31,2,9,15,0,3,0,3,17,3,20,0,10
25/02/2024 14:00:00,Dom,5,34,6,119,66,24,10,30,34,2,19,12,10,3,0,2,16,2,18,0,23
25/02/2024 15:00:00,Dom,5,22,18,120,68,13,25,34,24,2,9,22,0,3,0,2,2,2,4,0,2
25/02/2024 16:00:00,Dom,15,29,6,119,79,14,10,37,34,3,9,14,40,13,0,3,16,3,19,0,0
25/02/2024 17:00:00,Dom,5,25,8,119,68,22,12,36,34,2,19,15,0,3,0,2,2,2,4,0,0
25/02/2024 18:00:00,Dom,6,45,18,119,76,13,12,47,34,3,9,22,10,3,0,2,17,2,19,0,0
25/02/2024 19:00:00,Dom,7,27,8,119,65,22,25,24,31,13,9,14,0,2,0,3,4,8,12,0,16
25/02/2024 20:00:00,Dom,7,22,8,118,69,13,12,29,34,3,19,14,0,13,0,2,19,8,27,0,18
25/02/2024 21:00:00,Dom,7,30,18,120,72,22,10,30,34,3,9,22,0,3,0,3,31,10,41,25,30
25/02/2024 22:00:00,Dom,7,22,8,119,66,11,10,30,21,4,19,12,10,3,0,2,19,8,27,0,21
25/02/2024 23:00:00,Dom,8,30,6,118,66,22,25,19,34,3,6,10,0,3,0,2,4,9,13,0,0
26/02/2024 00:00:00,Seg,7,28,18,118,65,12,10,30,31,3,9,8,0,3,0,3,20,9,29,0,0
26/02/2024 01:00:00,Seg,8,31,8,120,76,22,10,31,24,3,19,18,0,3,0,2,5,9,14,0,0
26/02/2024 02:00:00,Seg,7,18,8,118,62,11,23,29,34,12,9,8,0,2,0,2,20,8,28,0,0
26/02/2024 03:00:00,Seg,17,29,18,117,66,21,10,19,31,3,9,8,40,2,0,3,4,10,14,0,0
26/02/2024 04:00:00,Seg,7,28,8,143,72,12,10,30,34,3,19,8,10,12,0,2,35,8,43,0,0
26/02/2024 05:00:00,Seg,8,20,8,118,66,22,23,29,31,3,6,17,0,3,0,2,5,9,14,0,0
26/02/2024 06:00:00,Seg,7,18,22,117,65,11,10,30,24,3,19,8,0,2,0,3,20,9,29,0,0
26/02/2024 07:00:00,Seg,12,32,22,118,63,21,8,20,37,2,9,12,0,5,0,2,4,9,13,0,9
26/02/2024 08:00:00,Seg,13,63,62,117,81,15,29,34,37,3,12,17,0,5,0,2,18,4,22,0,25
26/02/2024 09:00:00,Seg,18,88,56,118,80,14,16,35,46,11,25,31,50,6,0,3,18,3,21,0,0
26/02/2024 10:00:00,Seg,23,83,70,120,90,31,20,46,62,0,28,36,0,6,15,2,19,2,21,0,0
26/02/2024 11:00:00,Seg,23,85,64,119,104,37,39,33,61,0,21,37,0,6,0,2,20,2,22,0,0
26/02/2024 12:00:00,Seg,25,93,72,122,101,48,26,34,68,0,31,33,50,16,0,3,3,3,6,0,0
26/02/2024 13:00:00,Seg,34,69,74,121,104,42,39,38,68,10,34,32,0,6,0,2,19,2,21,0,0
26/02/2024 14:00:00,Seg,23,89,60,121,88,29,39,17,61,0,21,28,40,6,0,2,5,2,7,0,0
26/02/2024 15:00:00,Seg,22,81,72,124,107,41,28,38,74,0,34,29,10,6,0,3,20,3,23,0,0
26/02/2024 16:00:00,Seg,21,90,72,122,97,38,43,41,77,2,31,38,40,17,0,2,5,2,7,0,0
26/02/2024 17:00:00,Seg,19,99,64,124,103,34,28,45,77,1,31,36,0,9,0,2,35,2,37,0,0
26/02/2024 18:00:00,Seg,17,88,70,123,86,36,39,52,71,2,18,33,50,8,0,3,17,3,20,0,0
26/02/2024 19:00:00,Seg,16,59,62,119,86,33,20,41,49,14,25,36,0,8,0,2,5,6,11,0,0
26/02/2024 20:00:00,Seg,9,55,36,121,72,17,20,28,46,5,25,23,0,14,0,2,45,9,54,25,0
26/02/2024 21:00:00,Seg,16,30,12,119,65,23,29,36,37,2,9,32,10,3,0,3,5,9,14,0,0
26/02/2024 22:00:00,Seg,7,28,18,118,76,12,10,36,34,3,9,13,0,3,0,2,69,9,78,50,16
26/02/2024 23:00:00,Seg,6,36,8,118,65,23,10,35,34,3,22,13,0,3,0,2,5,8,13,0,0
27/02/2024 00:00:00,Ter,7,25,10,119,66,13,25,35,24,3,9,20,40,3,0,3,20,10,30,0,0
27/02/2024 01:00:00,Ter,6,24,18,117,75,22,10,27,34,13,19,10,10,3,0,2,5,8,13,0,0
27/02/2024 02:00:00,Ter,6,29,8,119,63,13,10,35,34,3,9,10,0,12,0,3,19,10,29,0,0
27/02/2024 03:00:00,Ter,6,33,8,117,62,23,25,35,34,2,9,10,0,3,0,2,30,8,38,25,0
27/02/2024 04:00:00,Ter,6,30,18,117,63,13,10,37,24,3,19,20,0,3,0,2,20,9,29,0,0
27/02/2024 05:00:00,Ter,6,30,8,143,75,22,10,34,34,3,9,10,0,4,0,3,20,9,29,0,0
27/02/2024 06:00:00,Ter,6,13,10,118,63,13,25,23,34,3,19,10,0,3,0,2,4,9,13,0,0
27/02/2024 07:00:00,Ter,15,52,28,114,62,12,10,34,40,13,9,23,10,6,0,2,20,8,28,0,0
27/02/2024 08:00:00,Ter,32,65,54,118,69,27,14,35,37,2,22,18,0,6,0,3,2,4,6,0,0
27/02/2024 09:00:00,Ter,26,62,64,120,86,18,31,33,49,0,18,33,40,7,0,2,18,2,20,0,0
27/02/2024 10:00:00,Ter,28,100,70,123,94,32,22,29,52,0,28,34,0,16,0,2,4,2,6,0,6
27/02/2024 11:00:00,Ter,26,90,64,126,110,46,39,30,74,0,37,32,50,6,0,3,35,3,38,0,2
27/02/2024 12:00:00,Ter,26,95,74,126,109,36,26,35,77,10,21,38,0,7,0,2,5,2,7,0,0
27/02/2024 13:00:00,Ter,25,76,64,128,113,40,39,30,61,0,34,39,40,6,0,3,20,3,23,0,1
27/02/2024 14:00:00,Ter,24,83,72,126,100,33,24,35,71,0,31,43,10,16,0,2,6,2,8,0,8
27/02/2024 15:00:00,Ter,25,82,72,128,116,55,39,40,67,0,34,49,40,6,0,2,20,2,22,0,4
27/02/2024 16:00:00,Ter,25,85,72,131,106,47,26,49,77,1,24,53,0,6,0,3,21,3,24,0,1
27/02/2024 17:00:00,Ter,34,95,62,126,113,44,41,59,74,14,34,57,50,6,0,2,4,2,6,0,42
27/02/2024 18:00:00,Ter,20,101,70,124,95,30,22,46,58,3,31,52,0,16,0,3,18,3,21,0,35
27/02/2024 19:00:00,Ter,20,59,50,122,93,18,33,42,62,4,25,37,0,6,0,2,4,6,10,0,0
27/02/2024 20:00:00,Ter,7,46,46,121,77,26,16,35,43,4,12,39,10,6,0,2,21,8,29,0,0
27/02/2024 21:00:00,Ter,6,28,14,119,72,13,16,31,37,3,22,22,0,6,0,3,29,10,39,25,0
27/02/2024 22:00:00,Ter,7,24,10,121,81,25,27,32,27,3,9,20,0,5,0,2,20,8,28,0,9
27/02/2024 23:00:00,Ter,6,33,20,122,72,14,10,30,34,13,22,25,40,15,0,3,4,10,14,0,11
28/02/2024 00:00:00,Qua,6,32,10,119,68,23,10,20,34,3,9,15,0,5,0,2,21,8,29,0,0
28/02/2024 01:00:00,Qua,5,30,10,121,79,12,27,31,34,3,19,23,10,5,0,2,29,9,38,25,0
28/02/2024 02:00:00,Qua,6,20,18,119,71,22,10,31,24,3,9,11,0,5,0,3,20,9,29,0,0
28/02/2024 03:00:00,Qua,5,18,10,118,69,11,10,30,34,2,19,10,0,4,0,2,19,9,28,0,0
28/02/2024 04:00:00,Qua,16,33,10,120,68,22,25,31,34,3,9,19,0,5,0,3,6,9,15,0,0
28/02/2024 05:00:00,Qua,5,18,20,144,79,11,8,20,34,13,9,9,0,5,0,2,19,9,28,0,0
28/02/2024 06:00:00,Qua,6,20,12,119,68,22,10,31,24,3,19,8,0,4,0,2,5,8,13,0,0
28/02/2024 07:00:00,Qua,10,35,12,119,69,12,25,31,37,3,9,12,10,5,0,3,19,10,29,0,0
28/02/2024 08:00:00,Qua,14,73,62,118,74,25,14,34,40,2,22,28,40,15,0,2,18,3,21,0,0
28/02/2024 09:00:00,Qua,18,82,54,125,95,18,18,37,56,0,15,23,0,6,0,2,18,2,20,0,0
28/02/2024 10:00:00,Qua,22,110,72,127,120,31,35,31,55,0,31,37,0,6,0,3,3,3,6,0,0
28/02/2024 11:00:00,Qua,23,86,72,126,115,45,26,40,71,10,31,32,50,6,0,3,20,3,23,0,0
28/02/2024 12:00:00,Qua,33,89,62,128,128,39,43,31,80,0,24,30,0,16,0,3,6,3,9,0,0
28/02/2024 13:00:00,Qua,22,83,72,127,112,45,24,26,61,0,31,33,40,6,0,2,20,2,22,0,0
28/02/2024 14:00:00,Qua,24,80,60,128,119,43,37,25,65,10,31,39,10,7,15,2,35,2,37,0,0
28/02/2024 15:00:00,Qua,22,83,68,127,112,36,26,38,74,0,34,45,40,6,0,3,6,3,9,0,0
28/02/2024 16:00:00,Qua,23,69,72,129,122,35,41,35,77,0,21,47,0,6,0,2,20,2,22,0,0
28/02/2024 17:00:00,Qua,22,88,60,127,106,27,41,38,67,0,31,51,40,16,0,3,4,3,7,0,0
28/02/2024 18:00:00,Qua,18,72,68,125,104,33,24,39,71,2,28,49,10,6,0,2,18,2,20,0,0
